,xdata,Q,Qm,Wstart,Ctot,P,Ep,Ea
243,243,6.23,3.465457411842523,0.0,0.0,1.02084,4.56025,3.3333623299930855
244,244,12.25,3.652351434829219,100.0,0.29040222841567404,10.71882,4.581709999999999,3.533547501859561
245,245,5.57,3.9122583951808863,0.0,0.0,0.28236000000000006,4.1203199999999995,3.05125487766606
246,246,6.02,3.6843733738567352,0.0,0.0,2.9865000000000004,4.431489999999999,3.280963104289367
247,247,4.86,3.5322563343259903,0.0,0.0,0.0,4.36711,2.1750671220072673
248,248,4.71,3.3032051642198583,0.0,0.0,0.9991200000000001,3.8949899999999995,2.770818094915071
249,249,5.91,3.4216185827172936,0.0,0.0,12.79308,3.45506,2.6358649707985102
250,250,6.03,3.8156602336011716,0.0,0.0,4.420020000000001,3.94864,2.9924846981520794
251,251,8.48,4.189806265713397,0.0,0.0,19.58058,4.01302,3.3595575111698435
252,252,6.82,4.743758959546857,0.0,0.0,5.82096,4.01302,3.279205227996128
253,253,5.42,4.3741559717319305,0.0,0.0,1.5964200000000002,3.9164499999999998,3.1177021728154495
254,254,4.72,3.8915643176066133,0.0,0.0,3.2471400000000004,3.73404,2.9555870340425625
255,255,8.68,4.531899102493604,0.0,0.0,32.55828,4.06667,3.768651863832411
256,256,6.84,5.712764229290337,0.0,0.0,5.98386,4.0022899999999995,3.5017226715178795
257,257,6.23,5.318779604169336,0.0,0.0,9.35046,3.88426,3.416656024214454
258,258,7.7,5.483195471346399,0.0,0.0,18.668340000000004,3.81988,3.5008254318216823
259,259,7.96,6.2401366611294655,0.0,0.0,18.75522,3.4979799999999996,3.256159589132854
260,260,16.2,7.436272988320412,0.0,0.0,34.230720000000005,3.72331,3.7228991710333927
261,261,15.72,9.534864527029356,0.0,0.0,37.684200000000004,3.7876899999999996,3.906178908491531
262,262,17.15,11.829304665446525,0.0,0.0,47.11068000000001,3.57309,3.8328671080146344
263,263,25.76,13.100209280492056,0.0,0.0,24.000600000000002,3.72331,3.764362082377482
264,264,17.81,11.228707533089597,0.0,0.0,4.81098,4.36711,4.126036460097811
265,265,11.5,8.12319990930583,0.0,0.0,0.05430000000000001,4.57098,4.153718254935217
266,266,8.48,5.83161427725542,0.0,0.0,0.6516000000000001,4.42076,3.91913688544773
267,267,7.17,4.574586442492074,0.0,0.0,1.31406,4.46368,3.873071412557495
268,268,6.4,3.880184435535448,0.0,0.0,0.4887,4.65682,3.9352148765449915
269,269,5.5,3.4219811663528663,0.0,0.0,0.4887,4.8285,3.979914752996693
270,270,4.98,3.123744460730636,0.0,0.0,0.0,4.4851399999999995,2.4587937197955894
271,271,5.01,2.909126148127233,0.0,0.0,0.0,4.21689,3.336311538158964
272,272,4.58,2.8018097316903963,0.0,0.0,3.11682,4.098859999999999,3.191555187504869
273,273,5.25,2.997228934202958,0.0,0.0,8.28618,4.19543,3.3652704501456725
274,274,4.87,3.3433263203582158,0.0,0.0,3.48606,4.17397,3.294099549674514
275,275,4.18,3.2123799045038766,0.0,0.0,0.22806,4.0774,3.1293373613978135
