,x_fit,Es_fit_ppf,y_utility
9724,45066706808.90436,11.390178860448263,12.655435158451343
9725,45069679379.56752,11.389473238467623,12.65521001785599
9726,45072651950.2307,11.388767550862212,12.654984896114149
9727,45075624520.89386,11.388061797632034,12.654759793223016
9728,45078597091.55704,11.38735597877708,12.654534709179755
9729,45081569662.2202,11.386650094297359,12.65430964398156
9730,45084542232.88337,11.385944144192866,12.65408459762559
9731,45087514803.54654,11.385238128463598,12.653859570109045
9732,45090487374.20971,11.384532047109563,12.653634561429092
9733,45093459944.87288,11.383825900130754,12.65340957158291
9734,45096432515.53605,11.383119687527175,12.653184600567696
9735,45099405086.19922,11.382413409298826,12.652959648380637
9736,45102377656.86238,11.381707065445706,12.65273471501889
9737,45105350227.52556,11.381000655967812,12.652509800479658
9738,45108322798.18872,11.38029418086515,12.65228490476012
9739,45111295368.8519,11.379587640137713,12.652060027857463
9740,45114267939.51506,11.37888103378551,12.651835169768871
9741,45117240510.17823,11.378174361808531,12.65161033049153
9742,45120213080.8414,11.377467624206783,12.651385510022639
9743,45123185651.50457,11.376760820980262,12.651160708359372
9744,45126158222.16774,11.376053952128974,12.650935925498922
9745,45129130792.83091,11.37534701765291,12.65071116143847
9746,45132103363.49408,11.374640017552077,12.650486416175225
9747,45135075934.15724,11.373932951826475,12.650261689706348
9748,45138048504.82042,11.373225820476097,12.65003698202906
9749,45141021075.48358,11.372518623500952,12.649812293140537
9750,45143993646.14676,11.371811360901031,12.64958762303797
9751,45146966216.80992,11.371104032676346,12.649362971718551
9752,45149938787.4731,11.370396638826882,12.649138339179482
9753,45152911358.13626,11.369689179352655,12.648913725417948
9754,45155883928.79943,11.368981654253652,12.648689130431137
9755,45158856499.4626,11.368274063529878,12.64846455421626
9756,45161829070.12577,11.367566407181332,12.648239996770503
9757,45164801640.78894,11.366858685208015,12.648015458091079
9758,45167774211.45211,11.36615089760993,12.64779093817515
9759,45170746782.11528,11.36544304438707,12.647566437019952
9760,45173719352.77844,11.364735125539443,12.647341954622652
9761,45176691923.44162,11.36402714106704,12.647117490980465
9762,45179664494.10478,11.36331909096987,12.646893046090591
9763,45182637064.76796,11.362610975247925,12.646668619950217
9764,45185609635.43112,11.361902793901212,12.646444212556554
9765,45188582206.09429,11.361194546929728,12.6462198239068
9766,45191554776.75746,11.360486234333472,12.645995453998152
9767,45194527347.42063,11.359777856112443,12.64577110282782
9768,45197499918.0838,11.359069412266644,12.645546770393015
9769,45200472488.74697,11.358360902796074,12.645322456690915
9770,45203445059.41014,11.357652327700732,12.64509816171874
9771,45206417630.0733,11.356943686980621,12.644873885473693
