,x_fit,Es_fit_ppf,y_utility
4648,30529938938.1606,14.46529667507928,14.465496399687478
4649,30532958937.59752,14.464917518637137,14.465110472090222
4650,30535978937.034443,14.464538293688415,14.464724592957673
4651,30538998936.471367,14.464159000233115,14.464338762278974
4652,30542018935.90829,14.46377963827124,14.463952980043254
4653,30545038935.345215,14.463400207802787,14.463567246239613
4654,30548058934.78214,14.463020708827756,14.463181560857203
4655,30551078934.219063,14.462641141346147,14.46279592388515
4656,30554098933.655987,14.462261505357962,14.462410335312612
4657,30557118933.09291,14.461881800863198,14.462024795128698
4658,30560138932.529835,14.461502027861858,14.461639303322588
4659,30563158931.96676,14.461122186353942,14.461253859883426
4660,30566178931.40368,14.460742276339447,14.460868464800335
4661,30569198930.840607,14.460362297818374,14.460483118062513
4662,30572218930.277527,14.459982250790725,14.4600978196591
4663,30575238929.714455,14.4596021352565,14.459712569579253
4664,30578258929.151375,14.459221951215696,14.459327367812147
4665,30581278928.588303,14.458841698668314,14.458942214346948
4666,30584298928.025223,14.458461377614356,14.458557109172844
4667,30587318927.46215,14.458080988053819,14.458172052279002
4668,30590338926.89907,14.457700529986708,14.457787043654603
4669,30593358926.335995,14.457320003413017,14.457402083288839
4670,30596378925.77292,14.45693940833275,14.457017171170888
4671,30599398925.209843,14.456558744745905,14.456632307289945
4672,30602418924.646767,14.456178012652483,14.456247491635205
4673,30605438924.08369,14.455797212052483,14.455862724195862
4674,30608458923.520615,14.455416342945906,14.455478004961135
4675,30611478922.95754,14.455035405332753,14.455093333920216
4676,30614498922.394463,14.454654399213021,14.45470871106231
4677,30617518921.831387,14.454273324586712,14.454324136376636
4678,30620538921.26831,14.453892181453828,14.45393960985242
4679,30623558920.70523,14.453510969814364,14.453555131478874
4680,30626578920.14216,14.453129689668323,14.4531707012452
4681,30629598919.57908,14.452748341015706,14.452786319140653
4682,30632618919.016006,14.452366923856511,14.452401985154456
4683,30635638918.452927,14.45198543819074,14.452017699275848
4684,30638658917.889854,14.45160388401839,14.451633461494032
4685,30641678917.326775,14.451222261339463,14.451249271798284
4686,30644698916.763702,14.450840570153957,14.450865130177847
4687,30647718916.200623,14.450458810461877,14.450481036621946
4688,30650738915.637547,14.45007698226322,14.45009699111985
4689,30653758915.07447,14.449695085557982,14.4497129936608
4690,30656778914.511395,14.449313120346169,14.449329044234075
4691,30659798913.94832,14.448931086627779,14.448945142828922
4692,30662818913.385242,14.44854898440281,14.448561289434588
4693,30665838912.822166,14.448166813671264,14.448177484040373
4694,30668858912.25909,14.447784574433143,14.447793726635537
4695,30671878911.696014,14.447402266688444,14.447410017209336
4696,30674898911.13294,14.447019890437165,14.447026355751083
4697,30677918910.569862,14.446637445679311,14.44664274225002
4698,30680938910.006783,14.446254932414881,14.44625917669547
4699,30683958909.44371,14.44587235064387,14.445875659076698
4700,30686978908.88063,14.445489700366284,14.445492189383002
